Time (s),Fig3A(Mi9-On),Fig3A(Tm3-On),Fig3A(Mi1-On),Fig3A(Mi4-On),Fig3A(C3-On),Fig3A(Mi9-Off),Fig3A(Tm3-Off),Fig3A(Mi1-Off),Fig3A(Mi4-Off),Fig3A(C3-Off),Fig2A(Tm3-On-1),Fig2A(Mi1-On-1),Fig2A(Tm3-On-2),Fig2A(Mi1-On-2),Fig2A(Tm3-On-3),Fig2A(Mi1-On-3),Fig2B(Tm1-Off-1),Fig2B(Tm2-Off-1),Fig2B(Tm1-Off-2),Fig2B(Tm2-Off-2),Fig2B(Tm1-Off-3),Fig2B(Tm2-Off-3),Fig4b(Mi1-on),Fig4b(Tm1-on),Fig3c(Tm9-Off)Direct,Fig3c(Tm9-Off)Invert,Fig3b(Mi1-on),Fig4b(Tm1-off),Fig4b(Tm2-off),Fig4b(Tm3-off) ,FigS6(T2-flash),FigS5(T3-flash),Fig4a(T2-both),Fig4a(T3-both)
2.85,0.9576441,0.82486635,0.32016113,0.7859506,0.53575283,0.06717162,1.6416498,0.8409341,2.5492203,0.2162758,0.8247304,0.32003233,0.7652753,0.26362473,0.82481056,0.32011712,0.35726726,0.15287305,0.36616686,0.18830286,0.35726166,0.15280779,0.8409332,0.24949735,-0.030651622,-0.030651562,,,,,4.72752,0.03520155,,
2.86,0.95764416,0.82486635,0.3201612,0.7859506,0.53575283,0.06717162,1.6416497,0.840934,2.5492206,0.2162758,0.824734,0.3200354,0.76944405,0.2676325,0.82481194,0.32011658,0.35726684,0.15286899,0.36561853,0.18542826,0.35726124,0.15280502,0.8409332,0.24949735,-0.030642059,-0.03064197,,,,,4.1287665,-0.13923319,,
2.87,0.9576442,0.82486635,0.32016116,0.7859506,0.53575283,0.06717166,1.6416497,0.8409341,2.5492203,0.2162758,0.82473767,0.3200386,0.7734783,0.27147657,0.82481337,0.3201163,0.3572664,0.15286441,0.365107,0.18271458,0.35726082,0.15280174,0.8409332,0.24949735,-0.030634439,-0.03063432,,,,,3.520567,-0.22411668,,
2.88,0.9576442,0.82486635,0.3201612,0.7859506,0.53575283,0.06717171,1.6416498,0.84093416,2.5492206,0.2162758,0.8247415,0.32004195,0.777356,0.27514404,0.8248148,0.3201162,0.35726592,0.15285942,0.36461887,0.18015832,0.3572604,0.15279812,0.8409332,0.24949735,-0.030628521,-0.030628432,,,,,2.9723945,-0.2734388,,
2.89,0.95764416,0.82486635,0.32016116,0.7859506,0.53575283,0.06717172,1.6416498,0.84093404,2.5492203,0.2162758,0.8247453,0.32004535,0.7810628,0.2786275,0.8248162,0.32011616,0.35726544,0.15285404,0.36414674,0.17776525,0.35726,0.15279417,0.84093314,0.24949735,-0.030624278,-0.030624188,,,,,2.504476,-0.31301266,,
2.9,0.95764416,0.82486635,0.32016122,0.78595066,0.53575283,0.06717174,1.6416498,0.8409341,2.5492203,0.2162758,0.8247491,0.32004872,0.78459084,0.2819238,0.82481766,0.32011625,0.35726494,0.15284838,0.36368772,0.17554528,0.35725957,0.15279004,0.8409332,0.24949735,-0.030621499,-0.03062144,,,,,2.1030006,-0.3716511,,
2.91,0.95764416,0.82486635,0.32016125,0.78595066,0.53575283,0.06717172,1.6416498,0.84093404,2.5492206,0.2162758,0.82475287,0.32005218,0.7879373,0.28503263,0.824819,0.3201165,0.3572644,0.15284248,0.3632418,0.17350776,0.35725918,0.15278575,0.8409332,0.24949735,-0.030620035,-0.030620005,,,,,1.7384222,-0.44548002,,
2.92,0.9576441,0.82486635,0.3201612,0.78595066,0.53575283,0.06717172,1.6416498,0.84093404,2.5492206,0.2162758,0.82475656,0.3200555,0.791102,0.28795612,0.82482034,0.32011664,0.3572639,0.15283641,0.36281034,0.17165786,0.3572588,0.1527813,0.84093326,0.24949735,-0.030619675,-0.030619707,,,,,1.3974805,-0.50598097,,
2.93,0.9576441,0.82486635,0.32016116,0.78595066,0.53575283,0.06717168,1.6416498,0.84093416,2.5492206,0.2162758,0.8247602,0.32005882,0.79408664,0.29069835,0.82482165,0.32011712,0.3572634,0.1528302,0.36239514,0.16999483,0.3572584,0.15277681,0.8409332,0.24949735,-0.030620392,-0.030620484,,,,,1.0985086,-0.54799753,,
2.94,0.9576441,0.82486635,0.32016122,0.78595066,0.53575283,0.06717163,1.6416498,0.8409341,2.5492206,0.2162758,0.82476383,0.32006204,0.79689413,0.29326522,0.82482296,0.32011756,0.35726288,0.15282401,0.36199775,0.16851194,0.35725805,0.1527723,0.8409332,0.24949735,-0.030622005,-0.030622097,,,,,0.8386508,-0.57346225,,
2.95,0.9576441,0.82486635,0.32016116,0.7859506,0.53575283,0.06717162,1.6416498,0.8409341,2.5492206,0.2162758,0.82476735,0.32006532,0.7995286,0.29566443,0.8248243,0.32011807,0.3572624,0.15281777,0.36161935,0.16719747,0.3572577,0.15276779,0.8409332,0.24949735,-0.030624425,-0.030624516,,,,,0.6177193,-0.58793885,,
2.96,0.9576441,0.82486635,0.32016122,0.78595066,0.53575283,0.06717165,1.6416498,0.84093404,2.5492203,0.2162758,0.82477075,0.32006848,0.8019955,0.2979049,0.8248255,0.32011873,0.35726193,0.15281156,0.36126047,0.16603626,0.35725737,0.1527633,0.8409332,0.24949735,-0.030627383,-0.030627564,,,,,0.4291107,-0.59666723,,
2.97,0.95764416,0.82486635,0.32016116,0.7859506,0.53575283,0.06717157,1.6416498,0.8409341,2.5492203,0.2162758,0.8247741,0.3200715,0.8043014,0.29998547,0.8248267,0.32011932,0.35726148,0.15280545,0.36092123,0.16501312,0.35725707,0.15275893,0.84093314,0.24949735,-0.03063082,-0.03063109,,,,,0.26817465,-0.6033338,,
2.98,0.9576441,0.82486635,0.32016113,0.7859506,0.53575283,0.06717157,1.6416498,0.8409341,2.5492203,0.2162758,0.8247773,0.32007456,0.8064472,0.3019079,0.8248279,0.32012004,0.35726103,0.1527994,0.36060116,0.16411173,0.35725677,0.1527546,0.8409332,0.24949735,-0.030634645,-0.030634945,,,,,0.13203406,-0.61058605,,
2.99,0.9576441,0.82486635,0.3201612,0.78595054,0.53575283,0.067171544,1.6416498,0.84093404,2.5492203,0.2162758,0.8247804,0.3200775,0.80843395,0.30367807,0.8248291,0.32012072,0.35726058,0.15279344,0.36029926,0.16331932,0.35725647,0.15275039,0.84093314,0.24949735,-0.030638888,-0.030639159,,,,,0.019427381,-0.61802775,,
3.0,0.95764416,0.82486635,0.32016122,0.7859506,0.53575283,0.06717153,1.6416498,0.8409341,2.5492206,0.2162758,0.8247834,0.3200804,0.81026536,0.30530494,0.82483023,0.32012153,0.35726017,0.15278758,0.36001465,0.16262734,0.3572562,0.15274628,0.8409332,0.24949735,-0.030643402,-0.03064355,,,,,-0.06295427,-0.6203409,,
3.01,0.95764416,0.82486635,0.32016116,0.7859506,0.53575283,0.067171454,1.6416498,0.84093404,2.5492203,0.2162758,0.82478637,0.3200832,0.81194866,0.30679908,0.8248313,0.32012224,0.35725975,0.15278192,0.35974687,0.16202995,0.35725597,0.15274228,0.8409332,0.24949735,-0.030648034,-0.030648213,,,,,-0.09057281,-0.61504143,,
3.02,0.95764416,0.82486635,0.32016122,0.78595066,0.53575283,0.067171484,1.6416498,0.84093404,2.5492206,0.2162758,0.8247892,0.32008588,0.8134934,0.3081714,0.8248324,0.32012305,0.35725936,0.15277644,0.35949606,0.16152205,0.35725573,0.1527384,0.8409332,0.24949735,-0.030652696,-0.030652815,,,,,-0.080578834,-0.5938455,,
3.03,0.95764416,0.82486635,0.32016116,0.78595054,0.53575283,0.06717153,1.6416498,0.84093404,2.5492206,0.2162758,0.82479197,0.32008845,0.81491,0.30943203,0.82483345,0.3201238,0.357259,0.1527711,0.35926273,0.16109766,0.3572555,0.1527347,0.8409332,0.24949735,-0.030657448,-0.030657507,,,,,-0.051609367,-0.5644437,,
3.04,0.9576442,0.82486635,0.32016113,0.7859506,0.53575283,0.06717157,1.6416498,0.8409341,2.5492203,0.2162758,0.8247946,0.320091,0.81620854,0.31059012,0.82483447,0.3201245,0.35725865,0.15276591,0.35904753,0.16074923,0.35725528,0.15273112,0.8409332,0.24949735,-0.03066214,-0.0306622,,,,,-0.01632933,-0.53410363,,
3.05,0.9576442,0.82486635,0.32016116,0.78595054,0.53575283,0.06717153,1.6416498,0.84093416,2.5492203,0.2162758,0.82479715,0.32009345,0.817398,0.31165427,0.8248355,0.32012537,0.3572583,0.15276091,0.35885078,0.16046755,0.35725507,0.15272768,0.8409332,0.24949735,-0.030666772,-0.030666862,,,,,0.018138297,-0.5055649,,
3.06,0.9576442,0.82486635,0.32016113,0.7859506,0.53575283,0.0671715,1.6416498,0.84093416,2.5492203,0.2162758,0.82479966,0.3200959,0.8184866,0.31263235,0.8248365,0.32012627,0.35725796,0.15275608,0.35867235,0.16024208,0.35725486,0.15272439,0.84093314,0.24949735,-0.030671345,-0.030671405,,,,,0.05147594,-0.47816125,,
3.07,0.9576442,0.82486635,0.32016113,0.78595054,0.53575283,0.06717141,1.6416498,0.84093416,2.5492203,0.2162758,0.8248021,0.32009822,0.8194814,0.31353164,0.82483757,0.32012713,0.35725763,0.1527515,0.35851172,0.16006204,0.35725465,0.15272118,0.84093314,0.24949735,-0.030675827,-0.030675856,,,,,0.09041947,-0.45238018,,
3.08,0.9576442,0.82486635,0.3201612,0.7859506,0.53575283,0.067171544,1.64165,0.8409341,2.5492206,0.2162758,0.8248045,0.32010046,0.8203891,0.31435895,0.8248385,0.32012808,0.3572573,0.15274708,0.3583678,0.15991716,0.35725445,0.15271819,0.84093314,0.24949735,-0.03068034,-0.030680249,,,,,0.13248557,-0.4277832,,
3.09,0.9576442,0.82486635,0.32016122,0.78595054,0.53575283,0.06717165,1.6416498,0.8409341,2.5492206,0.2162758,0.82480675,0.3201027,0.8212107,0.31511855,0.8248395,0.32012898,0.357257,0.1527428,0.3582361,0.15977487,0.35725427,0.15271528,0.84093314,0.24949735,-0.030684702,-0.030684581,,,,,0.17551056,-0.40444133,,
3.1,0.9576442,0.82486635,0.32016125,0.7859506,0.53575283,0.0671718,1.6416498,0.84093404,2.5492203,0.2162758,0.82480896,0.32010484,0.8219387,0.31581,0.8248404,0.32012984,0.3572567,0.15273876,0.35811102,0.15958905,0.35725412,0.15271255,0.84093314,0.24949735,-0.030688945,-0.030688854,,,,,0.21798132,-0.3824687,,
3.11,0.9576442,0.82486635,0.32016125,0.78595054,0.53575283,0.06717175,1.6416498,0.84093404,2.5492203,0.2162758,0.8248111,0.3201069,0.82256866,0.31643698,0.8248413,0.3201308,0.35725644,0.15273492,0.35799018,0.15933394,0.35725397,0.15270992,0.84093314,0.24949735,-0.030693129,-0.030693037,,,,,0.25906923,-0.36188722,,
3.12,0.95764416,0.82486635,0.32016122,0.7859505,0.53575283,0.0671718,1.6416498,0.84093404,2.5492203,0.2162758,0.8248132,0.3201089,0.8231025,0.3170072,0.8248422,0.32013172,0.35725617,0.1527312,0.35787338,0.15900233,0.3572538,0.1527074,0.84093314,0.24949735,-0.030697133,-0.030697042,,,,,0.29846534,-0.3426875,,
3.13,0.9576442,0.82486635,0.32016116,0.7859506,0.53575283,0.06717181,1.6416497,0.84093404,2.5492203,0.2162758,0.8248152,0.3201109,0.8235488,0.3175301,0.8248431,0.32013258,0.35725594,0.1527277,0.3577621,0.15860769,0.35725364,0.15270495,0.84093314,0.24949735,-0.030701049,-0.030700957,,,,,0.33615932,-0.32490686,,
3.14,0.9576442,0.82486635,0.32016122,0.78595066,0.53575283,0.06717189,1.6416497,0.840934,2.5492203,0.2162758,0.8248172,0.3201127,0.8239217,0.31801465,0.824844,0.32013348,0.3572557,0.15272431,0.35765874,0.15817392,0.3572535,0.15270264,0.84093314,0.24949735,-0.030704875,-0.030704783,,,,,0.37225813,-0.3086366,,
3.15,0.95764416,0.82486635,0.32016125,0.7859506,0.53575283,0.06717181,1.6416497,0.840934,2.5492203,0.2162758,0.824819,0.32011443,0.824237,0.31846774,0.8248449,0.32013437,0.35725546,0.15272103,0.35756588,0.15772721,0.35725334,0.15270051,0.84093314,0.24949735,-0.03070852,-0.030708458,,,,,0.40687174,-0.29397678,,
3.16,0.9576441,0.82486635,0.32016125,0.7859506,0.53575283,0.06717184,1.6416497,0.840934,2.5492206,0.2162758,0.8248208,0.3201162,0.82450944,0.31889352,0.8248457,0.32013527,0.35725522,0.15271796,0.35748544,0.15729064,0.3572532,0.15269841,0.8409331,0.24949735,-0.030711897,-0.030711954,,,,,0.44006142,-0.28098384,,
3.17,0.95764416,0.82486635,0.3201612,0.78595066,0.53575283,0.0671719,1.6416498,0.8409341,2.5492203,0.2162758,0.8248226,0.32011798,0.82475024,0.3192934,0.82484645,0.32013613,0.357255,0.15271504,0.3574183,0.15688094,0.35725307,0.15269642,0.8409331,0.24949735,-0.030715244,-0.030715272,,,,,0.47182786,-0.26963654,,
3.18,0.95764416,0.82486635,0.32016122,0.7859507,0.53575283,0.06717189,1.6416497,0.8409341,2.5492203,0.2162758,0.82482433,0.3201197,0.82496655,0.31966525,0.8248472,0.3201369,0.3572548,0.15271226,0.35736418,0.15650408,0.35725296,0.1526945,0.84093314,0.24949735,-0.030718561,-0.0307185,,,,,0.5021182,-0.25985336,,
3.19,0.95764416,0.82486635,0.32016116,0.78595066,0.53575283,0.06717193,1.6416497,0.8409341,2.5492203,0.2162758,0.824826,0.3201212,0.8251613,0.32000512,0.824848,0.32013777,0.3572546,0.15270957,0.35732085,0.15615709,0.35725284,0.15269268,0.8409332,0.24949735,-0.030721609,-0.030721517,,,,,0.5308549,-0.25149983,,
3.2,0.95764416,0.82486635,0.3201612,0.7859507,0.53575283,0.06717184,1.6416497,0.84093404,2.54922,0.2162758,0.8248276,0.32012278,0.8253333,0.32031554,0.8248487,0.32013863,0.35725442,0.15270703,0.357283,0.15584898,0.3572527,0.15269092,0.8409332,0.24949735,-0.030724537,-0.030724445,,,,,0.55796665,-0.24440047,,
3.21,0.9576442,0.82486635,0.32016116,0.78595066,0.53575283,0.06717178,1.6416497,0.8409341,2.54922,0.2162758,0.82482916,0.32012418,0.8254842,0.3205965,0.8248495,0.32013947,0.3572542,0.1527046,0.3572497,0.15558256,0.35725257,0.15268922,0.8409332,0.24949735,-0.030727405,-0.030727224,,,,,0.5834091,-0.23836222,,
3.22,0.9576442,0.82486635,0.32016113,0.7859507,0.53575283,0.06717175,1.6416498,0.84093404,2.5492203,0.2162758,0.82483065,0.32012564,0.82561547,0.32084715,0.8248502,0.32014027,0.35725403,0.1527023,0.35722172,0.15535784,0.35725245,0.1526876,0.84093326,0.24949735,-0.030730065,-0.030729914,,,,,0.60717404,-0.23319757,,
3.23,0.9576442,0.82486635,0.32016113,0.7859508,0.53575283,0.06717175,1.6416498,0.8409341,2.5492203,0.2162758,0.8248321,0.32012707,0.82581556,0.32105982,0.82485086,0.320141,0.35725385,0.15270004,0.3571987,0.15516576,0.35725236,0.15268607,0.8409332,0.24949735,-0.030732635,-0.030732514,,,,,0.6292911,-0.22874056,,
3.24,0.9576442,0.82486635,0.3201612,0.78595066,0.53575283,0.06717178,1.6416498,0.84093416,2.5492203,0.2162758,0.8248335,0.32012853,0.8260372,0.3211829,0.8248515,0.32014167,0.35725367,0.15269789,0.35717443,0.15493117,0.35725224,0.15268457,0.8409332,0.24949735,-0.030735025,-0.030734874,,,,,0.6498224,-0.22485417,,
3.25,0.9576442,0.82486635,0.32016116,0.78595066,0.53575283,0.06717169,1.6416498,0.84093416,2.5492203,0.2162758,0.8248349,0.32012975,0.8261921,0.32120827,0.8248521,0.32014236,0.35725352,0.15269583,0.357144,0.15463518,0.35725215,0.15268315,0.84093326,0.24949735,-0.030737326,-0.030737115,,,,,0.66885495,-0.22143073,,
3.26,0.9576442,0.82486635,0.3201612,0.7859507,0.53575283,0.06717172,1.6416498,0.8409341,2.5492203,0.2162758,0.8248362,0.32013097,0.82624876,0.321163,0.8248527,0.32014304,0.35725337,0.15269385,0.35710764,0.15430549,0.35725206,0.15268183,0.8409332,0.24949735,-0.030739417,-0.030739296,,,,,0.68649143,-0.21838841,,
3.27,0.9576442,0.82486635,0.32016116,0.78595066,0.53575283,0.06717175,1.6416498,0.84093404,2.5492203,0.2162758,0.82483745,0.32013223,0.8262175,0.32107833,0.8248533,0.3201437,0.3572532,0.152692,0.35706997,0.15398014,0.35725197,0.15268052,0.84093326,0.24949735,-0.03074142,-0.030741358,,,,,0.7028423,-0.21566536,,
3.28,0.9576442,0.82486635,0.32016122,0.7859507,0.53575283,0.06717171,1.6416498,0.84093416,2.5492203,0.2162758,0.82483864,0.3201334,0.8261259,0.32097787,0.8248539,0.32014444,0.35725304,0.1526902,0.35703728,0.15369084,0.35725188,0.15267923,0.84093326,0.24949735,-0.030743392,-0.0307433,,,,,0.71801883,-0.21321444,,
3.29,0.9576442,0.82486635,0.32016116,0.78595066,0.53575283,0.06717174,1.6416498,0.8409341,2.5492203,0.2162758,0.82483983,0.3201346,0.8260025,0.3208766,0.8248545,0.3201451,0.3572529,0.1526885,0.35701478,0.15345696,0.3572518,0.15267804,0.84093326,0.24949735,-0.030745186,-0.030745124,,,,,0.7321284,-0.21099833,,
3.3,0.9576442,0.82486635,0.32016122,0.7859507,0.53575283,0.0671718,1.6416498,0.84093416,2.5492203,0.2162758,0.82484096,0.32013583,0.82586896,0.32078242,0.82485497,0.3201457,0.35725275,0.15268682,0.3570052,0.15328489,0.3572517,0.15267687,0.8409332,0.24949735,-0.03074695,-0.030746888,,,,,0.74527097,-0.20898654,,
3.31,0.9576442,0.82486635,0.32016113,0.78595066,0.53575283,0.06717177,1.6416498,0.84093416,2.5492206,0.2162758,0.82484204,0.32013682,0.8257392,0.3206989,0.82485545,0.32014638,0.35725263,0.15268524,0.35700852,0.1531703,0.3572516,0.15267575,0.8409332,0.24949735,-0.030748622,-0.03074859,,,,,0.7575434,-0.20715338,,
3.32,0.9576443,0.82486635,0.3201612,0.78595066,0.53575283,0.06717184,1.6416498,0.84093416,2.5492203,0.2162758,0.8248431,0.32013777,0.82562035,0.32062677,0.8248559,0.32014695,0.3572525,0.15268373,0.35702267,0.15310161,0.35725152,0.15267467,0.84093314,0.24949735,-0.030750146,-0.030750114,,,,,0.7691516,-0.20547666,,
3.33,0.9576443,0.82486635,0.32016116,0.78595066,0.53575283,0.06717184,1.6416498,0.8409341,2.5492206,0.2162758,0.82484406,0.32013887,0.82551515,0.3205653,0.82485646,0.3201475,0.3572524,0.15268227,0.35704443,0.15306407,0.35725144,0.15267363,0.84093314,0.24949735,-0.03075161,-0.030751608,,,,,0.78037685,-0.20393997,,
3.34,0.95764416,0.82486635,0.32016113,0.78595066,0.53575283,0.0671718,1.6416498,0.8409341,2.5492203,0.2162758,0.824845,0.32013977,0.8254237,0.320513,0.8248569,0.32014814,0.35725227,0.15268089,0.35707027,0.15304329,0.35725135,0.15267263,0.8409332,0.24949735,-0.030752925,-0.030752953,,,,,0.7914049,-0.20253323,,
3.35,0.9576442,0.82486635,0.32016113,0.7859506,0.53575283,0.06717177,1.6416498,0.8409341,2.5492203,0.2162758,0.82484597,0.32014066,0.8253446,0.32046783,0.8248573,0.3201487,0.35725215,0.15267962,0.35709703,0.1530274,0.3572513,0.15267168,0.84093326,0.24949735,-0.03075421,-0.030754268,,,,,0.8023485,-0.20124753,,
3.36,0.9576442,0.82486635,0.3201612,0.78595066,0.53575283,0.06717178,1.6416498,0.8409341,2.5492203,0.2162758,0.82484686,0.3201416,0.82527614,0.3204281,0.8248577,0.32014924,0.35725203,0.15267833,0.35712227,0.15300873,0.3572512,0.15267074,0.84093326,0.24949735,-0.030755347,-0.030755434,,,,,0.8132661,-0.20007268,,
3.37,0.9576442,0.82486635,0.32016122,0.7859507,0.53575283,0.06717175,1.6416498,0.84093416,2.5492206,0.2162758,0.82484776,0.32014236,0.82521623,0.32039204,0.8248581,0.32014975,0.35725194,0.15267713,0.35714453,0.15298359,0.35725114,0.15266988,0.84093326,0.24949735,-0.030756393,-0.03075645,,,,,0.8241769,-0.1989969,,
3.38,0.9576442,0.82486635,0.32016113,0.78595066,0.53575283,0.06717171,1.6416498,0.84093416,2.5492203,0.2162758,0.8248486,0.32014316,0.8251632,0.32035857,0.82485855,0.32015023,0.35725185,0.15267593,0.3571631,0.15295166,0.35725108,0.152669,0.8409332,0.24949735,-0.030757349,-0.030757435,,,,,0.8350737,-0.19800824,,
3.39,0.9576442,0.82486635,0.32016113,0.7859506,0.53575283,0.0671716,1.6416498,0.84093416,2.5492203,0.2162758,0.8248493,0.3201439,0.8251156,0.32032686,0.8248589,0.3201507,0.35725173,0.1526748,0.357178,0.15291514,0.35725102,0.15266818,0.84093314,0.24949735,-0.030758334,-0.03075839,,,,,0.84593254,-0.197096,,
3.4,0.9576443,0.82486635,0.32016122,0.78595054,0.53575283,0.06717168,1.6416498,0.84093416,2.5492206,0.2162758,0.8248501,0.3201447,0.8250724,0.32029647,0.8248592,0.32015115,0.35725164,0.15267368,0.3571897,0.15287723,0.35725096,0.15266742,0.8409332,0.24949735,-0.03075923,-0.030759316,,,,,0.8567199,-0.19625229,,
3.41,0.9576442,0.82486635,0.32016116,0.78595054,0.53575283,0.06717169,1.6416498,0.84093404,2.5492203,0.2162758,0.8248508,0.32014543,0.8250329,0.3202673,0.82485956,0.32015157,0.35725155,0.1526726,0.35719883,0.15284136,0.3572509,0.15266667,0.84093314,0.24949735,-0.030760156,-0.030760122,,,,,0.86739796,-0.19547231,,
3.4200000000000004,0.95764416,0.82486635,0.32016113,0.7859506,0.53575283,0.06717169,1.6416497,0.84093404,2.5492206,0.2162758,0.8248515,0.3201461,0.8249966,0.32023942,0.82485986,0.320152,0.35725147,0.15267164,0.35720623,0.1528104,0.35725084,0.15266594,0.84093314,0.24949735,-0.030761022,-0.030760989,,,,,0.8779277,-0.1947541,,
3.43,0.9576442,0.82486635,0.32016113,0.78595066,0.53575283,0.0671716,1.6416497,0.84093404,2.5492203,0.2162758,0.8248522,0.3201469,0.82496333,0.3202133,0.82486016,0.3201524,0.3572514,0.1526707,0.3572125,0.15278631,0.3572508,0.15266526,0.84093314,0.24949735,-0.030761799,-0.030761706,,,,,0.8882688,-0.1941013,,
3.44,0.9576442,0.82486635,0.3201612,0.7859506,0.53575283,0.0671715,1.6416497,0.84093404,2.5492203,0.2162758,0.8248529,0.32014757,0.82493305,0.32018912,0.82486045,0.3201528,0.35725132,0.1526698,0.35721818,0.15276985,0.35725075,0.15266457,0.84093314,0.24949735,-0.030762456,-0.030762423,,,,,0.8983772,-0.19352442,,
3.45,0.9576442,0.82486635,0.32016125,0.7859506,0.53575283,0.067171425,1.6416497,0.840934,2.5492203,0.2162758,0.8248535,0.32014814,0.82490575,0.32016718,0.8248607,0.32015327,0.35725126,0.15266894,0.35722354,0.15276095,0.3572507,0.15266393,0.8409332,0.24949735,-0.030763114,-0.03076305,,,,,0.90820646,-0.19303273,,
3.4600000000000004,0.9576442,0.82486635,0.32016125,0.78595066,0.53575283,0.0671715,1.6416498,0.8409341,2.5492203,0.2162758,0.8248541,0.32014874,0.8248814,0.32014757,0.824861,0.32015356,0.35725117,0.1526681,0.3572288,0.15275869,0.35725066,0.1526633,0.8409332,0.24949735,-0.030763712,-0.030763678,,,,,0.9177066,-0.19264363,,
3.47,0.9576443,0.82486635,0.32016125,0.78595066,0.53575283,0.0671715,1.6416498,0.84093404,2.5492203,0.2162758,0.8248547,0.3201492,0.8248599,0.32013035,0.8248612,0.32015386,0.3572511,0.1526673,0.3572339,0.15276182,0.3572506,0.15266271,0.84093326,0.24949735,-0.03076419,-0.030764187,,,,,0.9268243,-0.19237027,,
3.48,0.9576443,0.82486635,0.32016128,0.7859506,0.53575283,0.06717153,1.6416498,0.8409341,2.5492203,0.2162758,0.8248552,0.32014978,0.8248413,0.32011548,0.82486147,0.32015422,0.35725105,0.15266654,0.35723886,0.15276884,0.35725057,0.15266211,0.8409332,0.24949735,-0.03076467,-0.030764695,,,,,0.93550766,-0.19221796,,
3.49,0.9576442,0.82486635,0.3201612,0.7859507,0.53575283,0.06717147,1.6416498,0.84093416,2.5492206,0.2162758,0.8248557,0.3201503,0.8248254,0.32010287,0.8248617,0.32015452,0.357251,0.1526658,0.35724354,0.15277828,0.35725054,0.1526616,0.84093314,0.24949735,-0.030765088,-0.030765144,,,,,0.9437125,-0.19218372,,
3.5,0.9576441,0.82486635,0.32016122,0.7859507,0.53575283,0.067171514,1.6416498,0.8409341,2.5492203,0.2162758,0.82485616,0.32015076,0.82481205,0.32009226,0.82486194,0.32015476,0.35725093,0.15266506,0.35724783,0.15278895,0.3572505,0.15266109,0.84093314,0.24949735,-0.030765478,-0.030765533,,,,,0.9514073,-0.19225827,,
3.51,0.9576441,0.82486635,0.32016116,0.7859507,0.53575283,0.067171514,1.6416498,0.84093404,2.54922,0.2162758,0.82485664,0.32015127,0.82480097,0.32008338,0.8248621,0.32015505,0.35725087,0.15266435,0.35725164,0.15279987,0.35725048,0.15266058,0.84093314,0.24949735,-0.030766016,-0.030765982,,,,,0.9585758,-0.1924294,,
3.52,0.9576441,0.82486635,0.32016113,0.7859507,0.53575283,0.07119721,1.6416497,0.78965724,2.522726,0.2162758,0.82485706,0.3201517,0.824792,0.3200761,0.8248623,0.32015532,0.3572508,0.15266366,0.35725495,0.1528104,0.35725042,0.15266009,0.84093314,0.24949735,-0.030766435,-0.030766372,,,,,0.9652167,-0.19268444,,
3.53,0.9576441,0.82486635,0.3201612,0.78595066,0.53575283,0.09162153,1.6097782,0.74054635,2.4676642,0.21593012,0.8248575,0.32015216,0.8247849,0.32007036,0.8248625,0.32015553,0.35725075,0.15266305,0.35725775,0.15282008,0.3572504,0.15265965,0.84093314,0.24949735,-0.030766794,-0.0307667,,,,,0.9713417,-0.19301188,,
3.54,0.9576441,0.82486635,0.32016122,0.7859507,0.53575283,0.12742229,1.5604132,0.708343,2.3895977,0.21543916,0.8248579,0.3201526,0.8247793,0.32006574,0.82486266,0.3201558,0.3572507,0.15266246,0.35726002,0.15282883,0.35725036,0.15265921,0.84093314,0.24949735,-0.030767092,-0.030766968,,,,,0.9769712,-0.19340351,,
